sample1	sample2	average_score	location.1	country.1	sampleType.1	location.2	country.2	sampleType.2	comparisons	compared_locations	host_comparisons
G0174_i3	G0333_i1	0.840393963667386	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0174_i3	G0348_i1	0.893393005717026	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0174_i3	G0348_i2	0.836494303339659	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0174_i3	G0349_i1	0.871567151659453	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0174_i3	G0350_i2	0.830204531488228	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0174_i3	G0354_i1	0.87548953584096	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0174_i3	G0354_i2	0.817486342099048	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0174_i3	G0354_i4	0.847601926703036	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0174_i3	G0355_i2	0.825257653888453	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0174_i3	G0361_i1	0.835706568091967	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0174_i3	G0361_i2	0.888814894010508	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0174_i3	G0361_i3	0.88080598195192	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0174_i3	G0362_i3	0.868993958879455	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0174_i3	G0363_i4	0.874616121138634	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0174_i3	G0364_i3	0.830586279561206	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0174_i3	G0365_i1	0.819620728219079	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0174_i3	G0370_i3	0.867727980671022	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0174_i3	G0371_i3	0.823154039427599	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0174_i3	G0380_i2	0.813226952832207	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0174_i3	G0385_i1	0.85260445692942	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0174_i3	G0390_i2	0.906324074299609	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0174_i3	G0391_i2	0.887098639820681	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0174_i3	G0393_i1	0.82981963352682	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0174_i3	G0395_i1	0.877712397916473	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0174_i3	G0411_i1	0.834230525211132	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0174_i3	G0412_i1	0.849635708583918	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0174_i3	G0416_i3	0.837606679607874	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0174_i3	LL_i12	0.820983406366887	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0174_i3	LL_i14	0.803997838415138	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0174_i3	LL_i15	0.807743862884282	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0174_i3	LL_i21	0.860731870792622	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0174_i3	LL_i22	0.842272989818517	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0174_i3	LL_i24	0.863070044024372	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0174_i3	LL_i29	0.815314127246009	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0174_i3	LL_i31	0.803716682541864	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0174_i3	LL_i33	0.795169052596882	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0174_i3	LL_i34	0.803690315565342	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0174_i3	LL_i39	0.821406049898431	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0174_i3	LL_i41	0.833574067420887	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0174_i3	LL_i44a	0.845143758534284	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0174_i3	LL_i44b	0.807202143740418	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0174_i3	T150_i1	0.844473611331603	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0174_i3	T150_i2	0.85206795000856	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0174_i3	T262_i1	0.828806150549217	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0174_i3	T262_i2	0.825464376738146	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0174_i4	G0218_i4b	0.822749533219848	Lambarene	Gabon	Adult	Lambarene	Gabon	Adult	between host	G vs. G	Unrelated
G0174_i4	G0315_i1	0.832130532887467	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0174_i4	G0315_i2	0.83245983573025	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0174_i4	G0317_i1	0.857719680035642	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0174_i4	G0321_i2	0.797005058344029	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0174_i4	G0322_i1	0.848890900021398	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0174_i4	G0333_i1	0.83523783470775	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0174_i4	G0348_i1	0.879035152202814	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0174_i4	G0348_i2	0.875711524793486	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0174_i4	G0349_i1	0.84981330329631	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0174_i4	G0350_i2	0.828156610934213	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0174_i4	G0354_i1	0.839067696531415	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0174_i4	G0354_i2	0.844140266886673	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0174_i4	G0354_i4	0.846486084459482	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0174_i4	G0355_i2	0.829374922374274	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0174_i4	G0361_i1	0.881395640747277	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0174_i4	G0361_i2	0.875394627607421	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0174_i4	G0361_i3	0.874372317729388	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0174_i4	G0362_i3	0.875125140677627	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0174_i4	G0363_i4	0.819146699375266	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0174_i4	G0364_i3	0.797526941105261	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0174_i4	G0365_i1	0.82301976187386	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0174_i4	G0370_i3	0.853977463421084	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0174_i4	G0371_i3	0.816340237032902	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0174_i4	G0380_i2	0.833567730309161	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0174_i4	G0385_i1	0.8975586524447	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0174_i4	G0390_i2	0.877607721852939	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0174_i4	G0391_i2	0.847755140083903	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0174_i4	G0393_i1	0.864607089987472	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0174_i4	G0395_i1	0.855343092225671	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0174_i4	G0411_i1	0.830656824337452	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0174_i4	G0412_i1	0.835303797949247	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0174_i4	G0416_i3	0.828323847471178	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0174_i4	LL_i12	0.820843646272034	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0174_i4	LL_i14	0.820253502537323	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0174_i4	LL_i15	0.80375513356157	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0174_i4	LL_i21	0.797026609793138	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0174_i4	LL_i22	0.835848333413319	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0174_i4	LL_i24	0.81304054060134	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0174_i4	LL_i29	0.793957869516073	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0174_i4	LL_i31	0.782892203288115	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0174_i4	LL_i33	0.840711568789435	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0174_i4	LL_i34	0.819766931725375	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0174_i4	LL_i39	0.808693071597365	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0174_i4	LL_i41	0.811290277017606	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0174_i4	LL_i44a	0.804645420771865	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0174_i4	LL_i44b	0.830887109199487	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0174_i4	T150_i1	0.839672486069786	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0174_i4	T150_i2	0.86514203060888	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0174_i4	T262_i1	0.811891021619289	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0174_i4	T262_i2	0.808418705195538	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0218_i4b	G0315_i1	0.838954015975896	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0218_i4b	G0315_i2	0.88961177178081	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0218_i4b	G0317_i1	0.83866439611531	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0218_i4b	G0321_i2	0.831826862229099	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0218_i4b	G0322_i1	0.847643189825186	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0218_i4b	G0333_i1	0.856557363604748	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0218_i4b	G0348_i1	0.871184848347087	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0218_i4b	G0348_i2	0.855356412130877	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0218_i4b	G0349_i1	0.838059171583556	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0218_i4b	G0350_i2	0.853127629898277	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0218_i4b	G0354_i1	0.858337460313606	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0218_i4b	G0354_i2	0.835093940990243	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0218_i4b	G0354_i4	0.782571772399802	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0218_i4b	G0355_i2	0.835078641153906	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0218_i4b	G0361_i1	0.877902131755132	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0218_i4b	G0361_i2	0.872171760689575	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0218_i4b	G0361_i3	0.864635947979405	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0218_i4b	G0362_i3	0.849521425332808	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0218_i4b	G0363_i4	0.835054427148896	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0218_i4b	G0364_i3	0.806906590094362	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0218_i4b	G0365_i1	0.805303972525197	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0218_i4b	G0370_i3	0.851581355199847	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0218_i4b	G0371_i3	0.832708112710996	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0218_i4b	G0380_i2	0.85522453922098	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0218_i4b	G0385_i1	0.885081073702234	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0218_i4b	G0390_i2	0.853430518379355	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0218_i4b	G0391_i2	0.844617735552328	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0218_i4b	G0393_i1	0.874052063369587	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0218_i4b	G0395_i1	0.85412594329023	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0218_i4b	G0411_i1	0.831708675348118	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0218_i4b	G0412_i1	0.815022508856325	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0218_i4b	G0416_i3	0.83527124320331	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0218_i4b	LL_i12	0.829918940750705	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0218_i4b	LL_i14	0.849113080350086	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0218_i4b	LL_i15	0.83951113264586	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0218_i4b	LL_i21	0.861897867695511	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0218_i4b	LL_i22	0.878335446976994	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0218_i4b	LL_i24	0.884368980043744	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0218_i4b	LL_i29	0.838033270734577	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0218_i4b	LL_i31	0.848916144898658	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0218_i4b	LL_i33	0.836781482965654	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0218_i4b	LL_i34	0.833080173337533	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0218_i4b	LL_i39	0.820972713026571	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0218_i4b	LL_i41	0.844266442821048	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0218_i4b	LL_i44a	0.823162268270538	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0218_i4b	LL_i44b	0.844541392512885	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0218_i4b	T150_i1	0.84359767469472	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0218_i4b	T150_i2	0.821252584423755	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0218_i4b	T262_i1	0.808012440624328	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0218_i4b	T262_i2	0.83896041240888	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0315_i1	G0317_i1	0.85355864270444	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0315_i1	G0321_i2	0.848573606936375	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0315_i1	G0322_i1	0.893074836153471	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0315_i1	G0333_i1	0.868729068132764	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0315_i1	G0348_i1	0.857684512487143	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0315_i1	G0348_i2	0.87608551288411	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0315_i1	G0349_i1	0.884864558644981	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0315_i1	G0350_i2	0.836185431296216	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0315_i1	G0354_i1	0.877129924041861	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0315_i1	G0354_i2	0.83426709454777	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0315_i1	G0354_i4	0.858257537456898	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0315_i1	G0355_i2	0.865162507067081	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0315_i1	G0361_i1	0.861850951607168	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0315_i1	G0361_i2	0.849703684840996	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0315_i1	G0361_i3	0.863586475112757	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0315_i1	G0362_i3	0.855317961181804	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0315_i1	G0363_i4	0.829236655446066	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0315_i1	G0364_i3	0.830426801754844	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0315_i1	G0365_i1	0.883454327630585	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0315_i1	G0370_i3	0.883869794919729	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0315_i1	G0371_i3	0.832632300211849	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0315_i1	G0380_i2	0.814869462827414	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0315_i1	G0385_i1	0.852042165743202	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0315_i1	G0390_i2	0.891254969368852	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0315_i1	G0391_i2	0.885162986273104	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0315_i1	G0393_i1	0.852643591697936	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0315_i1	G0395_i1	0.86203957536051	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0315_i1	G0411_i1	0.826780116600077	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0315_i1	G0412_i1	0.85273242821162	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0315_i1	G0416_i3	0.908382541311563	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0315_i1	LL_i12	0.835857710732221	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0315_i1	LL_i14	0.844367703055021	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0315_i1	LL_i15	0.819969206801469	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0315_i1	LL_i21	0.850315540188431	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0315_i1	LL_i22	0.848182537806394	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0315_i1	LL_i24	0.819690676700491	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0315_i1	LL_i29	0.836780238884889	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0315_i1	LL_i31	0.852519297787344	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0315_i1	LL_i33	0.805788848661759	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0315_i1	LL_i34	0.81515281329183	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0315_i1	LL_i39	0.834956670433133	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0315_i1	LL_i41	0.829567087362794	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0315_i1	LL_i44a	0.842266267109506	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0315_i1	LL_i44b	0.836897760072717	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0315_i1	T150_i1	0.871631480986613	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0315_i1	T150_i2	0.854401865818471	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0315_i1	T262_i1	0.831324518823149	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0315_i1	T262_i2	0.847493606082299	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0315_i2	G0317_i1	0.891595414879136	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0315_i2	G0321_i2	0.86500154333353	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0315_i2	G0322_i1	0.900735195778635	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0315_i2	G0333_i1	0.866897849477891	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0315_i2	G0348_i1	0.881833523993035	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0315_i2	G0348_i2	0.898109829124711	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0315_i2	G0349_i1	0.836512876520397	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
